date,conditional_volatility
2005-09-08,1.3309604379915945
2005-09-09,1.2863145060500305
2005-09-12,1.2556356031718723
2005-09-13,1.2129602192071751
2005-09-14,1.2378240386413495
2005-09-15,1.2084577741094815
2005-09-16,1.1682855193990909
2005-09-19,1.1317448671345511
2005-09-20,1.0992351089072065
2005-09-21,1.096721184987484
2005-09-22,1.1755018295652977
2005-09-23,1.2946357155670598
2005-09-26,1.268659585914793
2005-09-27,1.2269184126165351
2005-09-28,1.2614588732991494
2005-09-29,1.218678608492164
2005-09-30,1.2310322787061978
2005-10-10,1.1900514360345384
2005-10-11,1.1904523627810233
2005-10-12,1.2061963479336204
2005-10-13,1.1705287431677516
2005-10-14,1.151725637222759
2005-10-17,1.1689318387078582
2005-10-18,1.1522885407373358
2005-10-19,1.1229147029577657
2005-10-20,1.0928592001448325
2005-10-21,1.0585650041735204
2005-10-24,1.0336279373978723
2005-10-25,1.003774073530798
2005-10-26,1.044836998168056
2005-10-27,1.162675185332919
2005-10-28,1.1245297911762184
2005-10-31,1.1186450022591299
2005-11-01,1.1132143960207508
2005-11-02,1.0833683038270354
2005-11-03,1.088502546005022
2005-11-04,1.0833583672615845
2005-11-07,1.0549414745543133
2005-11-08,1.0229703639537189
2005-11-09,0.9995884470182511
2005-11-10,0.9727065400937425
2005-11-11,1.0745709279687954
2005-11-14,1.0420368845799706
2005-11-15,1.0138997701753898
2005-11-16,0.9996767926834432
2005-11-17,0.9896896735135549
2005-11-18,0.9605395004566335
2005-11-21,1.109711119661828
2005-11-22,1.0750569374338592
2005-11-23,1.133173958782071
2005-11-24,1.1142936507386385
2005-11-25,1.0896957441134068
2005-11-28,1.0577289003435504
2005-11-29,1.0327409178423712
2005-11-30,1.0397036001758628
2005-12-01,1.01025229959348
2005-12-02,0.9802613194673823
2005-12-05,0.9570388366972933
2005-12-06,0.9862566085920159
2005-12-07,0.9769692757008416
2005-12-08,0.9769424293508694
2005-12-09,0.9482291957122216
2005-12-12,1.0051084473597034
2005-12-13,0.9753427606251567
2005-12-14,0.9467787736277724
2005-12-15,0.95782854655073
2005-12-16,0.9319685353533322
2005-12-19,0.9229396840560451
2005-12-20,0.8971155388431761
2005-12-21,0.8816276313732869
2005-12-22,0.8680803562164496
2005-12-23,0.8604615828236902
2005-12-26,0.8628133465437678
2005-12-27,0.8603025477071364
2005-12-28,0.843331809647568
2005-12-29,0.822832579143698
2005-12-30,0.8633335242982025
2006-01-04,0.8792241438185368
2006-01-05,0.9990577921732923
2006-01-06,1.0896359827515834
2006-01-09,1.0967553104669012
2006-01-10,1.0708998435713601
2006-01-11,1.0399499681245488
2006-01-12,1.0171597294134735
2006-01-13,1.0244241493735846
2006-01-16,1.0033502812849955
2006-01-17,1.0903782289952353
2006-01-18,1.0583795061815713
2006-01-19,1.1547443272721498
2006-01-20,1.1350563008428534
2006-01-23,1.0994535805539045
2006-01-24,1.0667509066651022
2006-01-25,1.0359600169477174
2006-02-06,1.041570932166114
2006-02-07,1.1847515126279264
2006-02-08,1.149294050908582
2006-02-09,1.1143651486957191
2006-02-10,1.1378029018262394
2006-02-13,1.1491546738761
2006-02-14,1.111958556995747
2006-02-15,1.0903434571865505
2006-02-16,1.0584365629498391
2006-02-17,1.1745240378001656
2006-02-20,1.1357803038483891
2006-02-21,1.0992844468695417
2006-02-22,1.1535332524865396
2006-02-23,1.1162539843951633
2006-02-24,1.0836746533163701
2006-02-27,1.068802340073338
2006-02-28,1.036450234722622
2006-03-01,1.0125732951125608
2006-03-02,0.9857548998605242
2006-03-03,1.0661676647553124
2006-03-06,1.0353259860950648
2006-03-07,1.0067324613960802
2006-03-08,1.1658924512590252
2006-03-09,1.138765380022693
2006-03-10,1.1105494225046462
2006-03-13,1.0812022823677392
2006-03-14,1.0855052398653562
2006-03-15,1.052336818779431
2006-03-16,1.0564231593585676
2006-03-17,1.0244527765046851
2006-03-20,0.9984598172844454
2006-03-21,1.030530464153353
2006-03-22,1.0017673112254684
2006-03-23,0.9869496494154072
2006-03-24,0.9578411608111399
2006-03-27,0.9438748149121976
2006-03-28,0.9391377141928302
2006-03-29,0.9215015672185612
2006-03-30,0.925082170851082
2006-03-31,0.9341582016477007
2006-04-03,0.9173981512776022
2006-04-04,1.001130114414758
2006-04-05,1.0014115601584566
2006-04-06,1.0044713320922418
2006-04-07,0.9770957268453458
2006-04-10,0.9484144495879407
2006-04-11,0.9866053414671219
2006-04-12,0.9653538582575508
2006-04-13,0.9503823124648241
2006-04-14,1.086891871543661
2006-04-17,1.210348192081618
2006-04-18,1.1774513261064008
2006-04-19,1.1495058910162281
2006-04-20,1.1233692839628724
2006-04-21,1.0916284332870376
2006-04-24,1.1115345616395484
2006-04-25,1.0876539169540342
2006-04-26,1.0535300924659496
2006-04-27,1.0693996311341067
2006-04-28,1.0360525571163728
2006-05-08,1.077620600268014
2006-05-09,1.4719288406230175
2006-05-10,1.5915694543367145
2006-05-11,1.5625556378546985
2006-05-12,1.5246474104324428
2006-05-15,1.7068785213963127
2006-05-16,1.998170920270796
2006-05-17,1.9694322915964724
2006-05-18,1.89597635021248
2006-05-19,1.8264041873213845
2006-05-22,1.8895954019069872
2006-05-23,1.823486736806561
2006-05-24,2.0894229945625096
2006-05-25,2.018920470127003
2006-05-26,1.9415727155505367
2006-05-29,1.9262949363174322
2006-05-30,1.9813582991770489
2006-05-31,1.9205410118528154
2006-06-01,1.8669647357862555
2006-06-02,1.9373011178925035
2006-06-05,1.8807188381697675
2006-06-06,1.8260690293345132
2006-06-07,1.7591779143633028
2006-06-08,2.3151988033326774
2006-06-09,2.2276420915740354
2006-06-12,2.2417100900351707
2006-06-13,2.1555842492150994
2006-06-14,2.072191914324339
2006-06-15,2.016197981272521
2006-06-16,1.9390484141048623
2006-06-19,1.9825589986518175
2006-06-20,1.93646086483935
2006-06-21,1.8636482955849565
2006-06-22,1.7959494009519195
2006-06-23,1.7290095697516374
2006-06-26,1.67148023659928
2006-06-27,1.6777363046038634
2006-06-28,1.6154614466295356
2006-06-29,1.556231013558007
2006-06-30,1.6251032061756632
2006-07-03,1.565478073463027
2006-07-04,1.5892616316792372
2006-07-05,1.5421158771595365
2006-07-06,1.527695905239142
2006-07-07,1.5509505719287828
2006-07-10,1.5034630260315693
2006-07-11,1.449352409272593
2006-07-12,1.40238280384237
2006-07-13,1.3527420485975112
2006-07-14,1.9430206296392163
2006-07-17,1.8812037537058277
2006-07-18,1.8334850136772303
2006-07-19,1.7643131344151715
2006-07-20,1.853067449926549
2006-07-21,1.790663981995868
2006-07-24,1.7361542002984525
2006-07-25,1.6716176419428392
2006-07-26,1.6394774169325128
2006-07-27,1.5802006458556495
2006-07-28,1.5555210475828338
2006-07-31,1.5267653719706407
2006-08-01,1.764552421242969
2006-08-02,1.7188779789197777
2006-08-03,1.6619283148275623
2006-08-04,1.6022540540841381
2006-08-07,1.6745533105842378
2006-08-08,1.6607679707319514
2006-08-09,1.7123600871261688
2006-08-10,1.6488013436425653
2006-08-11,1.6441200652773238
2006-08-14,1.585495061018723
2006-08-15,1.6598663483046174
2006-08-16,1.6546399667869425
2006-08-17,1.6356845598249403
2006-08-18,1.596586438654062
2006-08-21,1.5404367473523477
2006-08-22,1.4852681536275194
2006-08-23,1.4638931945997076
2006-08-24,1.4113808010010893
2006-08-25,1.367941541829189
2006-08-28,1.3211314184421439
2006-08-29,1.4192283542125277
2006-08-30,1.37113948772777
2006-08-31,1.3256897776815004
2006-09-01,1.2818380857706262
2006-09-04,1.309332329712697
2006-09-05,1.3210712010196097
2006-09-06,1.2768018376013475
2006-09-07,1.23780926678482
2006-09-08,1.2522056810894073
2006-09-11,1.2117165800917635
2006-09-12,1.1780428115407704
2006-09-13,1.1521073621015485
2006-09-14,1.1311052547119977
2006-09-15,1.094545263190669
2006-09-18,1.1616104505171898
2006-09-19,1.1521434956251124
2006-09-20,1.115508359451496
2006-09-21,1.0796972916228127
2006-09-22,1.0590667197126753
2006-09-25,1.0566293689078563
2006-09-26,1.025264795313072
2006-09-27,1.0381431116847946
2006-09-28,1.039478885774534
2006-09-29,1.052755382028949
2006-10-09,1.0658961746695272
2006-10-10,1.2040465900322506
2006-10-11,1.1639590469653405
2006-10-12,1.1261879711810703
2006-10-13,1.1053735999633485
2006-10-16,1.0727874672542874
2006-10-17,1.0668713822133078
2006-10-18,1.0369534168636014
2006-10-19,1.0943882059601868
2006-10-20,1.0599725642683118
2006-10-23,1.0269937602481574
2006-10-24,1.1650748867740897
2006-10-25,1.2715682774105428
2006-10-26,1.233997505161379
2006-10-27,1.2038942510915758
2006-10-30,1.2084031831491397
2006-10-31,1.1750258070374546
2006-11-01,1.1839536692149457
2006-11-02,1.1757347243924015
2006-11-03,1.1369335148243884
2006-11-06,1.1103525390277755
2006-11-07,1.12962930808384
2006-11-08,1.10209205261101
2006-11-09,1.1164944073815066
2006-11-10,1.177988846782978
2006-11-13,1.1995393750115984
2006-11-14,1.271167494900464
2006-11-15,1.2691573322634842
2006-11-16,1.4249041400603881
2006-11-17,1.3745907370897916
2006-11-20,1.4164012231005025
2006-11-21,1.4641545737363366
2006-11-22,1.4465541563756243
2006-11-23,1.4077904660868004
2006-11-24,1.369023377449064
2006-11-27,1.321103088632112
2006-11-28,1.298425672194567
2006-11-29,1.26089600072114
2006-11-30,1.2734061333860813
2006-12-01,1.4403668941845553
2006-12-04,1.4073998744790386
2006-12-05,1.569825080403117
2006-12-06,1.5253216329188009
2006-12-07,1.4880642101475758
2006-12-08,1.4358159964354353
2006-12-11,1.7096772173351402
2006-12-12,2.040172720614264
2006-12-13,1.9707292027817063
2006-12-14,1.895438291450723
2006-12-15,1.8839990604105057
2006-12-18,1.8684885195640748
2006-12-19,1.9245923541676184
2006-12-20,1.8525833570067656
2006-12-21,1.794281621253315
2006-12-22,1.7713651467971638
2006-12-25,1.7161866677615674
2006-12-26,1.760242326411718
2006-12-27,1.6943645914375196
2006-12-28,1.741662387527248
2006-12-29,1.6771686491753375
2007-01-04,1.8096762529584258
2007-01-05,1.7737481584515855
2007-01-08,1.7085604479124188
2007-01-09,1.8075192311999089
2007-01-10,1.936172305667021
2007-01-11,1.980129802162069
2007-01-12,1.927956304803431
2007-01-15,1.9888236720601484
2007-01-16,2.3544535959514423
2007-01-17,2.3898428379019254
2007-01-18,2.356402915424236
2007-01-19,2.266048425305065
2007-01-22,2.3569983098191916
2007-01-23,2.495926566331729
2007-01-24,2.404241439632289
2007-01-25,2.3291186657052325
2007-01-26,2.4177695225775473
2007-01-29,2.411941625186668
2007-01-30,2.4135907896747772
2007-01-31,2.3348159612881543
2007-02-01,2.8982631877536824
2007-02-02,2.784969536954356
2007-02-05,2.9028002953894623
2007-02-06,2.8053457066216674
2007-02-07,2.7429456696222134
2007-02-08,2.705046047613162
2007-02-09,2.6376830286896067
2007-02-12,2.5383817643815187
2007-02-13,2.6248036164607766
2007-02-14,2.552110534129005
2007-02-15,2.5468181081120655
2007-02-16,2.5805014678634413
2007-02-26,2.4799229769912796
2007-02-27,2.4019008212944115
2007-02-28,3.5008704928163352
2007-03-01,3.4882070832579464
2007-03-02,3.436209245030187
2007-03-05,3.3195704864811484
2007-03-06,3.2075185426146744
2007-03-07,3.1160251972101327
2007-03-08,3.0784553362725933
2007-03-09,2.981161950095733
2007-03-12,2.867698246993516
2007-03-13,2.754063578967605
2007-03-14,2.6558514635795065
2007-03-15,2.5901995651112704
2007-03-16,2.5360855548039627
2007-03-19,2.474447889073637
2007-03-20,2.442629347304311
2007-03-21,2.3503609360852025
2007-03-22,2.2775625496048155
2007-03-23,2.190352820244377
2007-03-26,2.105872277866197
2007-03-27,2.0774587502074975
2007-03-28,2.006338477923871
2007-03-29,1.9335407943185268
2007-03-30,1.865578714132543
2007-04-02,1.7950361686414131
2007-04-03,1.845916682187618
2007-04-04,1.8106862984927177
2007-04-05,1.75563455366423
2007-04-06,1.716387904465423
2007-04-09,1.6697331966104614
2007-04-10,1.7125379368230553
2007-04-11,1.6913484440172468
2007-04-12,1.6636680977258456
2007-04-13,1.668821730346955
2007-04-16,1.6083917169608588
2007-04-17,1.7104354010726335
2007-04-18,1.661582081393797
2007-04-19,1.6085332758880238
2007-04-20,2.0231340900986665
2007-04-23,2.2664096347018488
2007-04-24,2.4577045299703406
2007-04-25,2.363474059950634
2007-04-26,2.2711372733810533
2007-04-27,2.2101021612958998
2007-04-30,2.132461468119676
2007-05-08,2.157688833028389
2007-05-09,2.279487244197379
2007-05-10,2.19323084766269
2007-05-11,2.1144696512063446
2007-05-14,2.0396579322554222
2007-05-15,1.9741821266652395
2007-05-16,2.129732320345989
2007-05-17,2.164670506450153
2007-05-18,2.1550636903774603
2007-05-21,2.0717902721518926
2007-05-22,2.028642231321696
2007-05-23,1.9691000391294247
2007-05-24,1.950865786990121
2007-05-25,1.8815673841350273
2007-05-28,1.8634157616730531
2007-05-29,1.884445288956193
2007-05-30,1.916826180526496
2007-05-31,2.649615900004634
2007-06-01,2.560396348912085
2007-06-04,2.6106951359302037
2007-06-05,3.318773095824242
2007-06-06,3.3179480744566927
2007-06-07,3.200133664298588
2007-06-08,3.2002700187052566
2007-06-11,3.0820138714196474
2007-06-12,3.02922922146258
2007-06-13,2.9919486141696843
2007-06-14,2.9228596723703517
2007-06-15,2.821215268525948
2007-06-18,2.7133406584848885
2007-06-19,2.734103171031657
2007-06-20,2.6304342843774715
2007-06-21,2.6018033149151076
2007-06-22,2.51169860974089
2007-06-25,2.598579429213646
2007-06-26,2.7671562464939274
2007-06-27,2.6797168170937318
2007-06-28,2.6826427086149183
2007-06-29,2.865827313881523
2007-07-02,2.834195016117318
2007-07-03,2.7221653404388455
2007-07-04,2.666691297822138
2007-07-05,2.640160958675588
2007-07-06,2.9672626490212144
2007-07-09,3.1256185404512102
2007-07-10,3.1034458012441504
2007-07-11,2.997973508807014
2007-07-12,2.880059494385146
2007-07-13,2.7718094769441626
2007-07-16,2.6619672364855
2007-07-17,2.706221764150665
2007-07-18,2.6807902305119957
2007-07-19,2.577625911556444
2007-07-20,2.4760466322503842
2007-07-23,2.6385878865999115
2007-07-24,2.815034068088066
2007-07-25,2.7034062280308766
2007-07-26,2.6646350062980684
2007-07-27,2.576300445456822
2007-07-30,2.4748215194677545
2007-07-31,2.4607892544196113
2007-08-01,2.383188803347531
2007-08-02,2.5232199167180216
2007-08-03,2.5849062807309897
2007-08-06,2.664229894394745
2007-08-07,2.630233068237493
2007-08-08,2.528838185871966
2007-08-09,2.4519459477250862
2007-08-10,2.4358535362155305
2007-08-13,2.3588633791923255
2007-08-14,2.2669786614679746
2007-08-15,2.218228428493542
2007-08-16,2.1321352437236754
2007-08-17,2.0972264021309237
2007-08-20,2.092484900388626
2007-08-21,2.4903301279068235
2007-08-22,2.438766732288431
2007-08-23,2.38048211127138
2007-08-24,2.3295174517128654
2007-08-27,2.2777335359154702
2007-08-28,2.1926388966479924
2007-08-29,2.1079662683331812
2007-08-30,2.0701411230796958
2007-08-31,2.0217675413821
2007-09-03,1.9641354574321814
2007-09-04,1.9857253923947933
2007-09-05,1.9335360070422467
2007-09-06,1.8598777593435951
2007-09-07,1.8052934466698551
2007-09-10,1.8379455891362737
2007-09-11,1.8157921136395057
2007-09-12,2.185451811018784
2007-09-13,2.139715535666694
2007-09-14,2.1889623943212837
2007-09-17,2.1168361720556628
2007-09-18,2.0953052062362403
2007-09-19,2.017845565601604
2007-09-20,1.9624409720331553
2007-09-21,1.9231797730989515
2007-09-24,1.8551891661462028
2007-09-25,1.798389792858233
2007-09-26,1.756417448776778
2007-09-27,1.7561876934122627
2007-09-28,1.721896252357486
2007-10-08,1.8181716386966023
2007-10-09,1.7827298732345886
2007-10-10,1.7187903182514015
2007-10-11,1.655154129523052
2007-10-12,1.6308170016554855
2007-10-15,1.5748182558628827
2007-10-16,1.5660453875292093
2007-10-17,1.5296498650024346
2007-10-18,1.4955611004791174
2007-10-19,1.7507352006602444
2007-10-22,1.685243900870459
2007-10-23,1.7661887883252754
2007-10-24,1.7307131747833362
2007-10-25,1.6813938918944937
2007-10-26,2.056265197069005
2007-10-29,2.0000374370736567
2007-10-30,2.002594455783209
2007-10-31,1.9714005103257533
2007-11-01,1.9458173264255996
2007-11-02,1.9151874133227567
2007-11-05,1.9548321978963183
2007-11-06,1.9646743036029806
2007-11-07,1.9028074868898304
2007-11-08,1.8375807059263134
2007-11-09,2.2183381953950203
2007-11-12,2.151941291711618
2007-11-13,2.097002668789751
2007-11-14,2.0280942033631146
2007-11-15,2.2407568436138665
2007-11-16,2.1818746332531256
2007-11-19,2.1353314539909976
2007-11-20,2.054309501536726
2007-11-21,2.0147955563076136
2007-11-22,1.9769651603264586
2007-11-23,2.2778666105291356
2007-11-26,2.237653380344645
2007-11-27,2.1745506385070277
2007-11-28,2.152393587798164
2007-11-29,2.1015693103149173
2007-11-30,2.2990360929470417
2007-12-03,2.2890483607386716
2007-12-04,2.2084124136117094
2007-12-05,2.1455648363729556
2007-12-06,2.1945630060899974
2007-12-07,2.109573518074764
2007-12-10,2.0623064116511367
2007-12-11,2.041246811805795
2007-12-12,1.9630268505880162
2007-12-13,1.9181760077552246
2007-12-14,2.126375547573867
2007-12-17,2.1059641903077875
2007-12-18,2.13258849748336
2007-12-19,2.056405706678476
2007-12-20,2.0777669850557277
2007-12-21,2.0561669378518843
2007-12-24,2.0059167434760323
2007-12-25,2.0049869455114675
2007-12-26,1.928660818401719
2007-12-27,1.870979825114081
2007-12-28,1.8724443932560568
2008-01-02,1.8080992162059972
2008-01-03,1.7551008122857013
2008-01-04,1.6987461863160749
2008-01-07,1.6626961894521584
2008-01-08,1.6391670856137277
2008-01-09,1.585382055938224
2008-01-10,1.5813647514885092
2008-01-11,1.5478295141452938
2008-01-14,1.4964254717615395
2008-01-15,1.4499667397374028
2008-01-16,1.4088881853940425
2008-01-17,1.6461650691862344
2008-01-18,1.7349062229181689
2008-01-21,1.6870396641137861
2008-01-22,2.1349361044280335
2008-01-23,2.9738235842841365
2008-01-24,3.1071782789792928
2008-01-25,2.9957575463562645
2008-01-28,2.888312961735834
2008-01-29,3.370721191321943
2008-01-30,3.2397266224418733
2008-01-31,3.124526087509343
2008-02-01,3.046247658621864
2008-02-04,2.9392724086194155
2008-02-05,3.545381138445424
2008-02-13,3.4066563806733687
2008-02-14,3.323591546867973
2008-02-15,3.2096831986012715
2008-02-18,3.104675498086205
2008-02-19,3.02873653430778
2008-02-20,2.967587052608147
2008-02-21,2.915607672289971
2008-02-22,2.8058865416961787
2008-02-25,2.870528537096767
2008-02-26,2.9599358664627937
2008-02-27,2.8422359883355828
2008-02-28,2.8248803994308074
2008-02-29,2.714972154773296
2008-03-03,2.62461203560151
2008-03-04,2.6055372240078682
2008-03-05,2.596484370111156
2008-03-06,2.5069533300055578
2008-03-07,2.4296504636042404
2008-03-10,2.364383747157576
2008-03-11,2.5438189359905192
2008-03-12,2.4442149313961186
2008-03-13,2.4876995691013293
2008-03-14,2.4935808215191084
2008-03-17,2.4110869764385905
2008-03-18,2.652165826990383
2008-03-19,2.9154407440581567
2008-03-20,2.9337732542830426
2008-03-21,2.920053590770339
2008-03-24,2.8137665396795564
2008-03-25,2.9759454321548406
2008-03-26,2.8767274692118603
2008-03-27,2.762881882083622
2008-03-28,2.902445862524914
2008-03-31,3.0301065796474114
2008-04-01,3.0463432602399356
2008-04-02,3.3020955526605262
2008-04-03,3.1813715378877188
2008-04-07,3.1487978459874237
2008-04-08,3.332881066729584
2008-04-09,3.214231750094269
2008-04-10,3.4124637188797915
2008-04-11,3.3101661943819396
2008-04-14,3.183886928673791
2008-04-15,3.5666756597242673
2008-04-16,3.4411237572800384
2008-04-17,3.374247111096003
2008-04-18,3.3490932876722868
2008-04-21,3.3480286372203594
2008-04-22,3.2141057404214517
2008-04-23,3.094062763578218
2008-04-24,3.2255461064887063
2008-04-25,3.9169143539275866
2008-04-28,3.7639511762567075
2008-04-29,3.6520903777158074
2008-04-30,3.5213141858287096
2008-05-05,3.610194480265048
2008-05-06,3.5247191815839387
2008-05-07,3.397014755998408
2008-05-08,3.516984900584515
2008-05-09,3.4512576065686975
2008-05-12,3.3287170868137443
2008-05-13,3.2000013663916755
2008-05-14,3.0951881896077422
2008-05-15,3.091357091386723
2008-05-16,2.9743760296141804
2008-05-19,2.8572654165818157
2008-05-20,2.748333508881796
2008-05-21,3.0119723285682585
2008-05-22,2.9374641775178403
2008-05-23,2.8688402635093775
2008-05-26,2.7683037771088896
2008-05-27,2.798789966543788
2008-05-28,2.6905289530966554
2008-05-29,2.6881134788687895
2008-05-30,2.6799086315272636
2008-06-02,2.583555548262387
2008-06-03,2.48378703966598
2008-06-04,2.3880700800867376
2008-06-05,2.3516838644820917
2008-06-06,2.276284494162775
2008-06-10,2.195187085546605
2008-06-11,3.1190060464863443
2008-06-12,3.0485784224158547
2008-06-13,2.9678542495563227
2008-06-16,3.0036187135985495
2008-06-17,2.8948853148642857
2008-06-18,2.9647931595795547
2008-06-19,3.1606701072010908
2008-06-20,3.666427726051463
2008-06-23,3.5939488764911776
2008-06-24,3.4978195186191288
2008-06-25,3.408409671958382
2008-06-26,3.447744038142015
2008-06-27,3.310688127019087
2008-06-30,3.5348861345821967
2008-07-01,3.4012615569863476
2008-07-02,3.394349585591355
2008-07-03,3.2581289604971087
2008-07-04,3.1844195380831977
2008-07-07,3.063025192334152
2008-07-08,3.2361214407763166
2008-07-09,3.1113185492710356
2008-07-10,3.159806400492532
2008-07-11,3.057316404235653
2008-07-14,2.9415544202078125
2008-07-15,2.8313656570019763
2008-07-16,2.9517261685269167
2008-07-17,3.0209772284909073
2008-07-18,2.9139546056435712
2008-07-21,2.9538811730622516
2008-07-22,2.974903425871239
2008-07-23,2.857136526542641
2008-07-24,2.751427693633957
2008-07-25,2.7796375665304165
2008-07-28,2.693054591317087
2008-07-29,2.593642655734174
2008-07-30,2.5443469778754326
2008-07-31,2.4527883982318315
2008-08-01,2.476218230398826
2008-08-04,2.402387587304587
2008-08-05,2.4006274635581155
2008-08-06,2.4104489107696625
2008-08-07,2.322942402081821
2008-08-08,2.232368679056887
2008-08-11,2.520318152645085
2008-08-12,2.823102784014349
2008-08-13,2.714988607009423
2008-08-14,2.6075188318972264
2008-08-15,2.504713439284854
2008-08-18,2.40654701457763
2008-08-19,2.774907605398136
2008-08-20,2.694860809641684
2008-08-21,3.296367252167985
2008-08-22,3.31108287068089
2008-08-25,3.2090786309773676
2008-08-26,3.0811699964417456
2008-08-27,3.0635791519892637
2008-08-28,2.9423760485686516
2008-08-29,2.827627183839835
2008-09-01,2.788039166313104
2008-09-02,2.843376790065154
2008-09-03,2.7454634751870333
2008-09-04,2.679715609224276
2008-09-05,2.574353681418283
2008-09-08,2.609699337521926
2008-09-09,2.6086382010212366
2008-09-10,2.5104165649615933
2008-09-11,2.412100370834749
2008-09-12,2.493448582490172
2008-09-16,2.396417822017035
2008-09-17,2.5233105192299
2008-09-18,2.619377314926753
2008-09-19,2.56063195555565
2008-09-22,3.445177382939097
2008-09-23,3.716313021977683
2008-09-24,3.7204914634213915
2008-09-25,3.5755517624343534
2008-09-26,3.5872703244596957
2008-10-06,3.4511076832608096
2008-10-07,3.608472918074454
2008-10-08,3.480164159837687
2008-10-09,3.501944620299133
2008-10-10,3.3824423268061885
2008-10-13,3.473005565096842
2008-10-14,3.5059954939398783
2008-10-15,3.4390789655423424
2008-10-16,3.313847897284573
2008-10-17,3.460412822269035
2008-10-20,3.3260958816038793
2008-10-21,3.3213161418021406
2008-10-22,3.196195790264694
2008-10-23,3.1489157671022427
2008-10-24,3.023073851221387
2008-10-27,3.0116352227063796
2008-10-28,3.520647140305281
2008-10-29,3.476679460989582
2008-10-30,3.4253847813810303
2008-10-31,3.3476405274812455
2008-11-03,3.260880869318024
2008-11-04,3.1349936571297774
2008-11-05,3.0405943571211345
2008-11-06,3.0964689890533807
2008-11-07,3.0500021033837017
2008-11-10,2.9626748282588244
2008-11-11,3.4331381627385906
2008-11-12,3.310172359829628
2008-11-13,3.191872909507353
2008-11-14,3.2417828306027223
2008-11-17,3.2628146767373694
2008-11-18,3.1879140761944216
2008-11-19,3.70827581775088
2008-11-20,3.907131630031399
2008-11-21,3.761036841511038
2008-11-24,3.613465140480201
2008-11-25,3.671238169116518
2008-11-26,3.5238259516999064
2008-11-27,3.3846089127803305
2008-11-28,3.2717389100930694
2008-12-01,3.1975290314789686
2008-12-02,3.1094151558137253
2008-12-03,2.985760673153764
2008-12-04,3.101959006422502
2008-12-05,3.006131426778298
2008-12-08,2.9143380490492303
2008-12-09,2.9969940475237182
2008-12-10,2.965390012777258
2008-12-11,2.9370546217949034
2008-12-12,2.896621872245056
2008-12-15,3.0170788232804227
2008-12-16,2.903333846435725
2008-12-17,2.799791586025359
2008-12-18,2.690143697424658
2008-12-19,2.647615850094505
2008-12-22,2.544475461411126
2008-12-23,2.4884591695023306
2008-12-24,2.752261193133447
2008-12-25,2.6830025204950276
2008-12-26,2.5882149291980703
2008-12-29,2.489686030746717
2008-12-30,2.3945499731029023
2008-12-31,2.322930201478759
2009-01-05,2.245117851994402
2009-01-06,2.3570212274607667
2009-01-07,2.415857532703476
2009-01-08,2.3273488316151485
2009-01-09,2.3206468928014297
2009-01-12,2.270336518792422
2009-01-13,2.1821112343111135
2009-01-14,2.1934889427143474
2009-01-15,2.3833418107173703
2009-01-16,2.290111197223474
2009-01-19,2.252306460850951
2009-01-20,2.1846403584144922
2009-01-21,2.106373099202182
2009-01-22,2.0258168587020555
2009-01-23,1.9706843937669938
2009-02-02,1.9024857006562392
2009-02-03,1.857304061705911
2009-02-04,1.9075985232294734
2009-02-05,1.9719737251364275
2009-02-06,1.9071666047774745
2009-02-09,2.118287697325241
2009-02-10,2.1544148422559597
2009-02-11,2.0997324028983924
2009-02-12,2.019251715150539
2009-02-13,1.9480421679639108
2009-02-16,2.087544722499663
2009-02-17,2.1248082029761677
2009-02-18,2.218984713202785
2009-02-19,2.4868564125090753
2009-02-20,2.403313509137793
2009-02-23,2.369003195961501
2009-02-24,2.3958256919570307
2009-02-25,2.622200958098916
2009-02-26,2.518784113747811
2009-02-27,2.786423562355997
2009-03-02,2.748685129341445
2009-03-03,2.6564934404555176
2009-03-04,2.567926590477147
2009-03-05,3.0206905906047816
2009-03-06,2.909076537259872
2009-03-09,2.8022454988566055
2009-03-10,2.87823197323321
2009-03-11,2.8017869084886646
2009-03-12,2.7026211820901445
2009-03-13,2.5964631167842462
2009-03-16,2.497577121127924
2009-03-17,2.43837169364886
2009-03-18,2.528887897814751
2009-03-19,2.431980069630443
2009-03-20,2.4043726830549694
2009-03-23,2.3105132311734264
2009-03-24,2.3172037927730447
2009-03-25,2.2306176775608555
2009-03-26,2.2184007900597953
2009-03-27,2.3007193109229416
2009-03-30,2.2201947898706975
2009-03-31,2.140254457232502
2009-04-01,2.0721942080526077
2009-04-02,2.037571820900359
2009-04-03,1.9808410665478782
2009-04-07,1.9063220551077753
2009-04-08,1.8348675932857925
2009-04-09,2.0554320259854215
2009-04-10,2.0182245753731967
2009-04-13,2.1062551024872844
2009-04-14,2.1184864874964497
2009-04-15,2.046502794612162
2009-04-16,1.9701793520372826
2009-04-17,1.8948975051145842
2009-04-20,1.8613472627213574
2009-04-21,1.8791819398731964
2009-04-22,1.837950099029054
2009-04-23,2.04637802900795
2009-04-24,1.975458372869071
2009-04-27,1.9130321333329343
2009-04-28,1.9488385509016148
2009-04-29,1.8751476090141492
2009-04-30,2.0212247139809567
2009-05-04,1.9515743269533357
2009-05-05,2.090785863904394
2009-05-06,2.0137814214557954
2009-05-07,1.9711907135738178
2009-05-08,1.8959070078307676
2009-05-11,1.8358512649818508
2009-05-12,1.8769666964396383
2009-05-13,1.9075417919376427
